season,home,away,actual_total,proj_total,market_close,market_open
2025,Louisiana Tech,New Mexico State,63,49.05,42.5,42.5
2025,Coastal Carolina,East Carolina,38,58.55,57.5,55.5
2025,Kentucky,Eastern Michigan,71,50.099999999999994,49.5,47.5
2025,South Carolina,Vanderbilt,38,50.85,48.5,47.5
2025,Tulsa,Navy,65,57.699999999999996,52.5,53.75
2025,Tulane,Duke,61,54.0,52.5,52.5
2025,Wyoming,Utah,37,43.95,47.5,47.75
2025,UAB,Akron,59,57.1,59.0,53.0
2025,Utah State,Air Force,79,57.9,51.5,51.5
2025,Arizona State,Texas State,49,57.95,61.5,59.0
2025,California,Minnesota,41,45.65,40.5,43.75
2025,Stanford,Boston College,50,55.599999999999994,44.5,44.0
2025,Charlotte,Rice,45,54.95,42.0,44.5
2025,Oklahoma State,Tulsa,31,61.3,54.5,56.0
2025,Rutgers,Iowa,66,45.8,46.5,46.0
2025,Army,North Texas,83,61.55,50.5,52.75
2025,Clemson,Syracuse,55,60.5,53.5,54.75
2025,Wisconsin,Maryland,37,46.6,44.5,43.5
2025,Utah,Texas Tech,44,52.550000000000004,58.5,55.5
2025,TCU,SMU,59,58.35,63.5,63.25
2025,Memphis,Arkansas,63,59.0,59.5,62.5
2025,Louisville,Bowling Green,57,56.7,50.5,52.25
2025,Miami (OH),UNLV,79,51.8,49.5,48.5
2025,Tennessee,UAB,80,55.55,68.5,67.75
2025,Oregon,Oregon State,48,57.95,58.5,56.5
2025,Oklahoma,Auburn,41,44.7,47.5,49.5
2025,Eastern Michigan,Louisiana,65,57.05,51.5,51.75
2025,UConn,Ball State,56,57.349999999999994,53.5,52.5
2025,UCF,North Carolina,43,56.3,46.5,50.25
2025,Liberty,James Madison,44,53.699999999999996,46.5,49.0
2025,Buffalo,Troy,38,54.9,43.5,43.0
2025,Florida State,Kent State,76,50.9,56.5,55.75
2025,Nebraska,Michigan,57,39.050000000000004,47.5,44.5
2025,Notre Dame,Purdue,86,52.75,51.5,52.5
2025,Western Michigan,Toledo,27,55.75,48.5,52.0
2025,Ole Miss,Tulane,55,54.800000000000004,61.5,61.0
2025,Duke,NC State,78,52.2,57.5,59.0
2025,Mississippi State,Northern Illinois,48,49.150000000000006,48.5,49.25
2025,Georgia Tech,Temple,69,57.050000000000004,52.5,53.5
2025,Kennesaw State,Arkansas State,49,52.550000000000004,58.0,54.5
2025,Kansas,West Virginia,51,59.349999999999994,54.5,54.75
2025,South Alabama,Coastal Carolina,58,57.849999999999994,51.5,51.5
2025,Missouri,South Carolina,49,50.25,48.5,46.0
2025,Middle Tennessee,Marshall,70,53.75,46.5,46.75
2025,Air Force,Boise State,86,52.4,51.5,51.5
2025,Western Kentucky,Nevada,47,51.7,54.5,54.5
2025,East Carolina,BYU,47,54.5,49.5,49.0
2025,Washington State,Washington,83,57.400000000000006,52.0,53.5
2025,Vanderbilt,Georgia State,91,56.0,53.5,53.25
2025,Louisiana Tech,Southern Miss,50,48.0,51.5,51.5
2025,Baylor,Arizona State,51,56.5,60.5,59.0
2025,Miami,Florida,33,60.1,51.5,54.0
2025,Indiana,Illinois,73,50.65,51.0,52.5
2025,Virginia,Stanford,68,55.75,48.5,48.75
2025,Texas,Sam Houston,55,45.1,51.5,51.5
2025,UTEP,UL Monroe,56,48.650000000000006,47.0,47.0
2025,Colorado State,UTSA,33,58.6,58.5,58.25
2025,Colorado,Wyoming,57,51.949999999999996,45.5,43.75
2025,San Diego State,California,34,50.05,47.0,48.5
2025,USC,Michigan State,76,50.85,55.5,56.0
2025,Hawai'i,Fresno State,44,51.8,47.5,47.5
2025,East Carolina,Army,34,55.5,52.5,52.5
2025,Virginia,Florida State,84,49.2,60.5,54.5
2025,Arizona State,TCU,51,55.35,54.5,55.5
2025,Oregon State,Houston,51,50.7,48.5,48.5
2025,Arkansas,Notre Dame,69,52.9,63.5,61.5
2025,Minnesota,Rutgers,59,46.150000000000006,51.5,51.5
2025,Pittsburgh,Louisville,61,58.1,53.5,56.0
2025,North Texas,South Alabama,58,63.55,63.5,63.25
2025,Kansas State,UCF,54,54.099999999999994,48.5,49.0
2025,Ohio,Bowling Green,55,51.95,49.5,50.75
2025,Illinois,USC,66,54.75,62.5,57.5
2025,Syracuse,Duke,41,56.349999999999994,59.5,58.75
2025,Wake Forest,Georgia Tech,59,58.300000000000004,53.5,53.75
2025,Kansas,Cincinnati,71,54.75,56.0,55.0
2025,Vanderbilt,Utah State,90,62.05,57.5,59.5
2025,Central Michigan,Eastern Michigan,37,53.4,55.5,54.25
2025,James Madison,Georgia Southern,45,54.599999999999994,54.5,53.75
2025,UL Monroe,Arkansas State,44,54.6,55.5,56.5
2025,Oklahoma State,Baylor,72,60.4,58.5,59.5
2025,Northwestern,UCLA,31,43.2,46.0,45.75
2025,Navy,Rice,34,52.4,45.5,45.5
2025,Washington,Ohio State,30,49.2,52.5,50.5
2025,Toledo,Akron,48,50.55,50.0,48.0
2025,Buffalo,UConn,37,54.099999999999994,51.5,51.5
2025,West Virginia,Utah,62,50.3,46.5,50.0
2025,Boston College,California,52,51.5,54.5,51.75
2025,Northern Illinois,San Diego State,9,45.7,42.0,42.75
2025,Iowa,Indiana,35,45.849999999999994,47.5,49.25
2025,Texas A&M,Auburn,26,49.15,51.5,49.0
2025,Ole Miss,LSU,43,54.05,58.0,56.0
2025,Tulsa,Tulane,45,60.74999999999999,52.5,54.25
2025,Air Force,Hawai'i,79,48.099999999999994,52.5,53.75
2025,New Mexico,New Mexico State,58,62.0,53.5,54.5
2025,Mississippi State,Tennessee,75,51.95,63.5,62.5
2025,Kennesaw State,Middle Tennessee,40,48.15,54.5,51.75
2025,Old Dominion,Liberty,28,55.9,53.5,51.75
2025,NC State,Virginia Tech,44,55.05,57.5,57.75
2025,Florida Atlantic,Memphis,81,58.900000000000006,62.5,61.5
2025,Iowa State,Arizona,53,52.199999999999996,48.5,49.5
2025,Southern Miss,Jacksonville State,67,55.45,55.5,57.25
2025,Stanford,San José State,59,57.35,49.5,49.5
2025,Colorado State,Washington State,23,59.25,48.5,50.5
2025,Missouri,Massachusetts,48,56.6,57.0,55.25
2025,Penn State,Oregon,54,53.849999999999994,53.0,52.5
2025,Boise State,App State,61,60.150000000000006,59.5,60.0
2025,Georgia,Alabama,45,52.349999999999994,53.5,53.0
2025,South Carolina,Kentucky,48,46.75,46.5,47.25
2025,Louisiana,Marshall,105,57.900000000000006,48.0,46.5
2025,UTEP,Louisiana Tech,41,45.05,48.0,48.5
2025,Colorado,BYU,45,53.8,48.5,47.5
2025,New Mexico State,Sam Houston,47,49.35,52.5,52.25
2025,South Florida,Charlotte,80,60.949999999999996,54.5,55.0
2025,San José State,New Mexico,63,62.15,58.5,56.5
2025,San Diego State,Colorado State,69,51.599999999999994,40.5,38.75
2025,BYU,West Virginia,62,55.300000000000004,46.5,48.75
2025,UAB,Army,44,58.349999999999994,55.5,58.0
2025,Cincinnati,Iowa State,68,50.8,55.5,51.5
2025,North Carolina,Clemson,48,57.05,47.5,47.5
2025,Purdue,Illinois,70,51.349999999999994,54.5,55.0
2025,Baylor,Kansas State,69,56.55,60.0,61.5
2025,Michigan,Wisconsin,34,41.0,42.5,41.5
2025,Pittsburgh,Boston College,55,54.15,54.5,56.0
2025,Georgia,Kentucky,49,48.8,49.0,49.5
2025,Ball State,Ohio,34,56.6,52.5,51.5
2025,Navy,Air Force,65,49.6,51.0,49.0
2025,Temple,UTSA,48,59.449999999999996,58.5,58.5
2025,Virginia Tech,Wake Forest,53,55.650000000000006,51.5,50.5
2025,Massachusetts,Western Michigan,24,60.75,46.5,46.5
2025,Arizona,Oklahoma State,54,57.25,56.5,56.0
2025,Northern Illinois,Miami (OH),39,44.0,38.5,39.0
2025,Notre Dame,Boise State,35,56.099999999999994,63.5,59.0
2025,Louisville,Virginia,57,56.8,60.0,62.0
2025,Buffalo,Eastern Michigan,61,55.2,53.5,48.5
2025,App State,Oregon State,50,59.800000000000004,53.5,54.75
2025,UConn,Florida International,61,52.2,52.0,54.5
2025,SMU,Syracuse,49,62.0,56.5,58.5
2025,Florida,Texas,50,49.55,42.5,48.75
2025,Alabama,Vanderbilt,44,53.05,57.5,54.0
2025,Northwestern,UL Monroe,49,45.6,43.5,40.5
2025,Maryland,Washington,44,50.050000000000004,52.5,53.0
2025,Akron,Central Michigan,50,51.15,47.5,45.0
2025,UCLA,Penn State,79,47.599999999999994,48.0,49.75
2025,Georgia State,James Madison,21,55.5,52.5,53.75
2025,Oklahoma,Kent State,44,50.05,53.5,53.5
2025,Arkansas State,Texas State,61,61.2,63.5,64.5
2025,Nebraska,Michigan State,65,40.5,48.5,53.5
2025,Old Dominion,Coastal Carolina,54,57.949999999999996,53.5,55.25
2025,Wyoming,UNLV,48,52.150000000000006,51.0,52.75
2025,Troy,South Alabama,55,55.5,46.5,47.0
2025,Rice,Florida Atlantic,48,51.900000000000006,55.0,52.5
2025,Houston,Texas Tech,46,53.45,51.5,50.25
2025,UCF,Kansas,47,56.85,53.5,55.5
2025,Ohio State,Minnesota,45,44.849999999999994,42.5,44.5
2025,Florida State,Miami,50,56.95,54.5,53.5
2025,Texas A&M,Mississippi State,40,54.650000000000006,57.5,58.25
2025,TCU,Colorado,56,57.099999999999994,57.0,58.75
2025,Memphis,Tulsa,52,63.2,54.5,56.0
2025,Fresno State,Nevada,37,53.95,45.5,44.25
2025,California,Duke,66,49.15,54.5,56.25
2025,UTEP,Liberty,27,51.35,46.5,46.75
2025,Kennesaw State,Louisiana Tech,42,43.75,46.5,45.5
2025,Tulane,East Carolina,45,59.099999999999994,53.5,54.0
2025,Georgia Southern,Southern Miss,73,55.2,60.0,60.0
2025,Sam Houston,Jacksonville State,56,49.95,53.5,55.5
2025,North Texas,South Florida,99,66.6,68.5,66.0
2025,Colorado State,Fresno State,70,53.05,47.5,45.5
2025,Washington,Rutgers,57,50.5,62.5,59.0
2025,Cincinnati,UCF,31,52.7,55.5,56.0
2025,James Madison,Louisiana,38,55.95,45.0,46.5
2025,Oklahoma State,Houston,56,51.849999999999994,47.5,47.0
2025,Michigan State,UCLA,51,43.35,51.5,55.5
2025,Army,Charlotte,31,55.9,45.5,47.0
2025,Florida State,Pittsburgh,65,50.5,57.0,58.25
2025,SMU,Stanford,44,58.900000000000006,55.5,56.5
2025,Bowling Green,Toledo,51,51.800000000000004,45.5,49.5
2025,Akron,Miami (OH),27,48.349999999999994,47.5,45.5
2025,Illinois,Ohio State,50,49.3,51.5,50.5
2025,Missouri,Alabama,51,52.45,50.5,53.5
2025,Ole Miss,Washington State,45,57.35000000000001,58.5,59.25
2025,Eastern Michigan,Northern Illinois,26,48.2,48.5,49.0
2025,Kent State,Massachusetts,48,58.599999999999994,49.5,48.75
2025,Oregon State,Wake Forest,53,58.2,47.5,52.5
2025,UNLV,Air Force,99,51.25,65.5,68.5
2025,Maryland,Nebraska,65,44.650000000000006,47.5,47.75
2025,Oregon,Indiana,50,54.25,51.5,55.0
2025,Kansas State,TCU,69,55.4,54.5,57.5
2025,Colorado,Iowa State,41,53.9,52.5,52.5
2025,Notre Dame,NC State,43,54.55,59.5,62.5
2025,Georgia Tech,Virginia Tech,55,56.35,55.5,55.5
2025,Marshall,Old Dominion,72,56.75,57.5,55.25
2025,Western Michigan,Ball State,42,61.4,43.0,43.25
2025,Texas,Oklahoma,29,45.550000000000004,44.5,49.5
2025,Georgia State,App State,61,59.599999999999994,55.5,55.75
2025,Penn State,Northwestern,43,46.2,46.5,48.5
2025,Temple,Navy,63,54.5,52.5,53.0
2025,Tennessee,Arkansas,65,50.150000000000006,68.5,69.5
2025,Florida Atlantic,UAB,86,58.4,66.0,69.5
2025,Coastal Carolina,UL Monroe,31,54.15,46.5,44.0
2025,Wyoming,San José State,63,51.650000000000006,49.5,49.5
2025,Wisconsin,Iowa,37,41.55,37.5,37.5
2025,Texas A&M,Florida,51,52.15,48.0,46.25
2025,Minnesota,Purdue,47,46.900000000000006,49.5,52.0
2025,UTSA,Rice,74,57.349999999999994,48.5,49.5
2025,Boston College,Clemson,51,54.5,54.5,54.5
2025,Texas Tech,Kansas,59,61.6,58.5,60.5
2025,Auburn,Georgia,30,48.949999999999996,46.5,48.5
2025,USC,Michigan,44,49.400000000000006,58.0,56.0
2025,LSU,South Carolina,30,53.3,44.5,44.5
2025,Arizona,BYU,60,52.1,46.5,48.0
2025,Texas State,Troy,89,58.400000000000006,53.5,54.0
2025,Boise State,New Mexico,66,63.8,58.5,60.0
2025,Utah,Arizona State,52,47.05,44.5,49.0
2025,Nevada,San Diego State,54,52.5,42.5,42.0
2025,Hawai'i,Utah State,70,60.7,57.5,58.5
2025,Liberty,New Mexico State,57,55.35,48.5,47.5
2025,South Alabama,Arkansas State,29,58.3,57.5,59.5
2025,Western Kentucky,Florida International,31,50.0,55.5,56.5
2025,Sam Houston,UTEP,52,45.35,46.5,47.5
2025,East Carolina,Tulsa,68,59.849999999999994,54.5,53.5
2025,Miami,Louisville,45,64.55,49.5,54.0
2025,Minnesota,Nebraska,30,39.95,47.5,47.75
2025,Utah State,San José State,55,63.35,63.5,58.75
2025,California,North Carolina,39,54.05,46.5,47.0
2025,Houston,Arizona,59,48.0,47.5,46.75
2025,Miami (OH),Eastern Michigan,74,50.6,47.5,48.0
2025,Tulane,Army,41,56.4,44.5,46.5
2025,Boston College,UConn,61,52.65,58.5,56.0
2025,TCU,Baylor,78,58.55,66.5,66.5
2025,Bowling Green,Central Michigan,33,52.4,43.5,43.5
2025,Vanderbilt,LSU,55,56.05,48.5,49.0
2025,Michigan,Washington,31,44.45,50.5,49.25
2025,Duke,Georgia Tech,45,53.5,60.5,60.75
2025,South Carolina,Oklahoma,33,45.900000000000006,43.0,42.5
2025,UCF,West Virginia,58,57.300000000000004,46.5,49.0
2025,Toledo,Kent State,55,53.599999999999994,48.5,52.5
2025,Massachusetts,Buffalo,49,58.199999999999996,47.5,45.0
2025,UL Monroe,Troy,51,51.8,45.5,46.5
2025,Northwestern,Purdue,19,47.3,47.0,48.5
2025,Arkansas,Texas A&M,87,52.85,57.5,61.75
2025,Georgia,Ole Miss,78,50.9,56.5,53.75
2025,Ohio,Northern Illinois,69,46.349999999999994,41.5,43.5
2025,North Texas,UTSA,72,67.05,64.0,67.5
2025,Air Force,Wyoming,45,46.2,56.5,58.5
2025,Ball State,Akron,70,56.2,44.0,43.5
2025,Indiana,Michigan State,51,46.75,49.5,53.0
2025,Clemson,SMU,59,57.8,49.5,54.75
2025,James Madison,Old Dominion,90,54.8,47.5,47.5
2025,Wisconsin,Ohio State,34,45.75,41.5,41.25
2025,Boise State,UNLV,87,58.349999999999994,61.0,63.0
2025,Marshall,Texas State,77,59.55,65.5,64.75
2025,Charlotte,Temple,63,57.05,47.5,47.0
2025,App State,Coastal Carolina,82,59.849999999999994,48.0,49.5
2025,UAB,Memphis,55,64.4,59.5,64.5
2025,Arizona State,Texas Tech,48,58.8,52.5,49.5
2025,Florida,Mississippi State,44,54.2,51.0,52.5
2025,Louisiana,Southern Miss,32,56.550000000000004,54.5,54.0
2025,Virginia,Washington State,42,59.05,56.5,57.0
2025,Rutgers,Oregon,66,54.199999999999996,62.0,58.75
2025,Iowa,Penn State,49,45.45,41.5,42.0
2025,Kentucky,Texas,29,46.4,45.5,43.5
2025,Colorado State,Hawai'i,50,52.15,53.5,54.0
2025,UCLA,Maryland,37,47.5,52.5,52.5
2025,Georgia Southern,Georgia State,65,57.5,58.5,57.75
2025,Syracuse,Pittsburgh,43,60.15,54.5,56.75
2025,South Florida,Florida Atlantic,61,57.900000000000006,72.5,73.75
2025,Notre Dame,USC,58,56.150000000000006,60.5,57.5
2025,Alabama,Tennessee,57,49.85,60.5,57.0
2025,Auburn,Missouri,40,49.05,43.5,44.5
2025,BYU,Utah,45,45.800000000000004,49.5,47.5
2025,Oklahoma State,Cincinnati,66,55.849999999999994,57.5,57.75
2025,New Mexico,Nevada,46,61.650000000000006,49.5,48.5
2025,Stanford,Florida State,33,51.95,55.5,54.5
2025,Florida International,Kennesaw State,71,48.55,48.5,48.5
2025,Louisiana Tech,Western Kentucky,55,45.2,49.5,50.25
2025,Georgia State,South Alabama,69,57.599999999999994,54.0,54.5
2025,Charlotte,North Texas,74,64.65,60.5,58.75
2025,Virginia Tech,California,76,52.0,50.5,49.5
2025,Nevada,Boise State,27,57.35,50.5,52.0
2025,Kent State,Bowling Green,45,54.6,47.5,50.75
2025,Georgia Tech,Syracuse,57,61.849999999999994,52.5,54.75
2025,Indiana,UCLA,62,48.0,53.5,54.5
2025,Memphis,South Florida,65,63.9,58.5,67.0
2025,Oklahoma,Ole Miss,60,46.65,52.5,51.0
2025,Wake Forest,SMU,25,58.45,52.5,55.0
2025,Eastern Michigan,Ohio,49,52.95,60.5,59.25
2025,North Carolina,Virginia,33,55.4,50.5,52.25
2025,Purdue,Rutgers,51,52.05,60.5,58.5
2025,Old Dominion,App State,45,58.9,62.5,60.25
2025,Kansas,Kansas State,59,56.15,55.5,54.25
2025,Nebraska,Northwestern,49,40.35,44.5,43.75
2025,Arkansas,Auburn,57,49.4,56.0,57.0
2025,Buffalo,Akron,40,52.95,48.5,47.5
2025,Rice,UConn,71,51.75,48.5,48.5
2025,New Mexico,Utah State,47,69.30000000000001,61.0,62.5
2025,Iowa,Minnesota,44,40.650000000000006,39.5,38.5
2025,Fresno State,San Diego State,23,51.25,46.0,48.5
2025,Navy,Florida Atlantic,74,53.400000000000006,63.5,62.75
2025,Washington,Illinois,67,49.8,54.5,56.0
2025,Pittsburgh,NC State,87,56.0,52.5,57.0
2025,Central Michigan,Massachusetts,51,56.4,46.5,46.75
2025,Miami (OH),Western Michigan,43,53.55,40.5,41.5
2025,Vanderbilt,Missouri,27,53.0,52.5,52.5
2025,Iowa State,BYU,68,50.900000000000006,49.0,48.75
2025,Southern Miss,UL Monroe,70,51.599999999999994,48.5,49.5
2025,South Carolina,Alabama,51,50.3,47.5,46.75
2025,Northern Illinois,Ball State,28,51.85,42.0,41.5
2025,Tulsa,Temple,75,58.3,52.5,53.5
2025,Washington State,Toledo,35,57.95,44.5,50.75
2025,Cincinnati,Baylor,61,55.15,68.5,66.5
2025,Texas Tech,Oklahoma State,42,62.7,56.5,56.75
2025,Mississippi State,Texas,83,52.05,48.5,45.75
2025,West Virginia,TCU,40,58.6,55.5,56.25
2025,Troy,Louisiana,58,56.75,47.5,50.75
2025,Miami,Stanford,49,63.50000000000001,45.5,48.5
2025,Arkansas State,Georgia Southern,58,58.2,59.5,62.5
2025,Oregon,Wisconsin,28,49.949999999999996,45.0,44.75
2025,LSU,Texas A&M,74,55.55,50.5,51.0
2025,Louisville,Boston College,62,56.650000000000006,54.5,55.5
2025,Wyoming,Colorado State,28,50.25,46.5,46.0
2025,Michigan State,Michigan,51,40.650000000000006,47.5,47.75
2025,Kentucky,Tennessee,90,46.3,55.0,53.0
2025,Arizona State,Houston,40,47.95,47.0,47.5
2025,Utah,Colorado,60,48.8,50.0,53.25
2025,Kennesaw State,UTEP,53,46.6,53.0,49.75
2025,Texas State,James Madison,72,57.599999999999994,55.5,59.0
2025,Middle Tennessee,Jacksonville State,45,54.05,54.0,54.0
2025,UTSA,Tulane,74,61.900000000000006,54.5,55.5
2025,Coastal Carolina,Marshall,71,57.7,55.5,54.75
2025,Rice,Memphis,52,57.9,48.5,52.0
2025,Syracuse,North Carolina,37,61.25,45.5,47.25
2025,Louisiana Tech,Sam Houston,69,42.5,48.0,49.75
2025,Clemson,Duke,91,52.15,55.0,54.75
2025,SMU,Miami,46,63.900000000000006,50.5,50.5
2025,UConn,UAB,57,58.25,61.5,64.25
2025,Baylor,UCF,33,57.25,58.5,60.5
2025,Air Force,Army,37,49.05,48.5,49.5
2025,Bowling Green,Buffalo,31,54.199999999999996,44.5,43.5
2025,Houston,West Virginia,80,51.2,48.5,49.5
2025,North Texas,Navy,48,62.099999999999994,68.5,63.75
2025,Ohio State,Penn State,52,49.650000000000006,45.5,47.0
2025,Illinois,Rutgers,48,50.599999999999994,63.5,63.0
2025,Texas,Vanderbilt,65,50.5,48.5,45.5
2025,Iowa State,Arizona State,43,52.15,48.5,50.5
2025,Temple,East Carolina,59,56.65,58.5,57.5
2025,Virginia Tech,Louisville,44,57.150000000000006,52.5,53.75
2025,UNLV,New Mexico,75,62.65,61.5,62.25
2025,UL Monroe,Old Dominion,37,53.2,55.5,53.5
2025,Maryland,Indiana,65,50.900000000000006,50.5,51.5
2025,Florida,Georgia,44,51.95,50.5,51.0
2025,Boston College,Notre Dame,35,52.7,55.5,57.5
2025,South Alabama,Louisiana,53,58.05,52.5,54.75
2025,Stanford,Pittsburgh,55,57.050000000000004,51.5,52.0
2025,Western Kentucky,New Mexico State,51,52.050000000000004,53.5,54.0
2025,Minnesota,Michigan State,43,41.55,44.5,44.0
2025,Boise State,Fresno State,37,56.099999999999994,47.5,51.25
2025,Kansas State,Texas Tech,63,58.849999999999994,51.5,56.5
2025,California,Virginia,52,51.65,52.5,54.25
2025,Western Michigan,Central Michigan,45,56.35,43.5,41.5
2025,Kansas,Oklahoma State,59,60.0,54.5,56.75
2025,Arkansas,Mississippi State,73,54.9,66.5,68.0
2025,Ole Miss,South Carolina,44,48.85,55.5,54.0
2025,Colorado,Arizona,69,55.099999999999994,52.5,53.0
2025,Michigan,Purdue,37,46.0,48.5,51.0
2025,San Diego State,Wyoming,31,48.45,42.0,42.0
2025,Tennessee,Oklahoma,60,45.45,55.5,56.25
2025,NC State,Georgia Tech,84,57.7,58.5,57.5
2025,Oregon State,Washington State,17,61.95,47.5,49.5
2025,Nebraska,USC,38,49.25,59.5,58.25
2025,Florida State,Wake Forest,49,51.5,50.5,52.25
2025,Auburn,Kentucky,13,45.55,44.5,47.0
2025,Troy,Arkansas State,33,57.0,52.5,54.75
2025,Utah,Cincinnati,59,45.7,57.5,56.75
2025,San José State,Hawai'i,83,53.55,55.5,56.25
2025,Akron,Massachusetts,54,55.55,51.5,48.75
2025,Ohio,Miami (OH),44,48.75,50.5,50.0
2025,Ball State,Kent State,30,59.25,48.5,46.0
2025,Toledo,Northern Illinois,45,46.2,42.0,42.0
2025,South Florida,UTSA,78,63.349999999999994,66.5,68.0
2025,App State,Georgia Southern,48,58.7,61.5,62.5
2025,UCF,Houston,57,48.7,47.5,48.0
2025,USC,Northwestern,55,50.7,54.5,51.5
2025,Memphis,Tulane,70,62.45,53.5,56.5
2025,Army,Temple,27,53.95,45.5,47.0
2025,Penn State,Indiana,51,51.0,50.5,51.5
2025,West Virginia,Colorado,51,58.3,51.5,55.0
2025,Mississippi State,Georgia,62,54.45,56.5,57.5
2025,Boston College,SMU,58,56.0,54.5,53.25
2025,Texas Tech,BYU,36,57.55,50.25,53.0
2025,Marshall,James Madison,58,54.55,53.5,55.5
2025,Arkansas State,Southern Miss,48,56.8,54.5,59.5
2025,Purdue,Ohio State,44,50.75,49.5,48.5
2025,Eastern Michigan,Bowling Green,48,53.8,49.5,51.5
2025,Rice,UAB,41,57.4,51.5,54.0
2025,Rutgers,Maryland,55,50.85,56.5,59.0
2025,Middle Tennessee,Florida International,86,51.4,50.5,52.0
2025,UTEP,Jacksonville State,57,52.5,46.5,49.25
2025,Florida Atlantic,Tulsa,61,57.199999999999996,60.5,65.5
2025,East Carolina,Charlotte,70,58.599999999999994,56.5,55.5
2025,Missouri,Texas A&M,55,52.5,48.5,49.5
2025,Iowa,Oregon,34,48.699999999999996,41.5,43.5
2025,Miami,Syracuse,48,66.6,46.5,46.5
2025,UConn,Duke,71,50.3,63.0,66.5
2025,Arizona,Kansas,44,56.15,56.5,56.5
2025,TCU,Iowa State,37,54.2,58.5,57.5
2025,New Mexico State,Kennesaw State,45,50.6,52.5,54.0
2025,Coastal Carolina,Georgia State,67,58.65,56.5,56.5
2025,Vanderbilt,Auburn,83,49.65,46.5,45.5
2025,Wisconsin,Washington,23,46.25,44.5,45.5
2025,North Carolina,Stanford,35,58.15,41.5,43.0
2025,Louisiana,Texas State,81,60.95,63.5,64.5
2025,San José State,Air Force,42,50.75,67.5,66.0
2025,Louisville,California,55,55.45,49.0,50.0
2025,Clemson,Florida State,34,50.85,56.5,55.5
2025,Virginia,Wake Forest,25,55.3,48.5,49.0
2025,Utah State,Nevada,65,62.85,52.5,53.0
2025,Notre Dame,Navy,59,53.3,54.5,56.5
2025,Kentucky,Florida,45,48.55,44.5,45.0
2025,Alabama,LSU,29,55.5,49.5,52.0
2025,UCLA,Nebraska,49,41.75,45.5,43.75
2025,Colorado State,UNLV,52,55.3,61.0,61.5
2025,Oregon State,Sam Houston,38,50.800000000000004,52.5,51.5
2025,Hawai'i,San Diego State,44,50.35,48.0,51.0
2025,Akron,Kent State,77,53.35,49.5,47.5
2025,Western Michigan,Ohio,30,55.9,47.0,47.5
2025,Central Michigan,Buffalo,57,53.8,44.5,43.5
2025,Massachusetts,Northern Illinois,48,51.2,43.5,42.75
2025,Miami (OH),Toledo,27,48.6,44.5,44.5
2025,Old Dominion,Troy,33,55.6,53.5,53.25
2025,Louisville,Clemson,39,58.45,50.5,60.5
2025,Oregon,Minnesota,55,49.05,46.0,45.0
2025,Cincinnati,Arizona,54,52.0,56.5,56.5
2025,Pittsburgh,Notre Dame,52,54.150000000000006,55.0,56.5
2025,UConn,Air Force,42,48.95,64.5,63.5
2025,Oklahoma State,Kansas State,20,57.25,50.5,54.5
2025,Northwestern,Michigan,46,40.5,42.0,40.5
2025,Navy,South Florida,79,58.4,62.5,64.0
2025,Ball State,Eastern Michigan,33,58.449999999999996,48.5,50.0
2025,Charlotte,UTSA,35,61.400000000000006,57.5,60.75
2025,Indiana,Wisconsin,38,47.099999999999994,43.5,44.0
2025,Texas A&M,South Carolina,61,50.35,49.5,48.25
2025,LSU,Arkansas,45,55.8,58.5,55.5
2025,Arizona State,West Virginia,48,56.55,46.5,47.5
2025,Tulsa,Oregon State,45,60.150000000000006,50.5,50.5
2025,UAB,North Texas,77,67.1,69.0,69.5
2025,Georgia State,Marshall,48,57.45,59.5,63.0
2025,New Mexico,Colorado State,37,60.75,53.5,53.5
2025,Illinois,Maryland,30,50.150000000000006,51.5,53.5
2025,James Madison,App State,68,56.699999999999996,53.5,53.75
2025,Texas Tech,UCF,57,59.55,48.5,47.5
2025,Duke,Virginia,51,50.5,60.0,59.0
2025,Boston College,Georgia Tech,70,55.849999999999994,61.5,57.75
2025,USC,Iowa,47,49.95,48.5,49.5
2025,Michigan State,Penn State,38,46.35,49.0,49.5
2025,Alabama,Oklahoma,44,48.1,45.5,56.5
2025,Western Kentucky,Middle Tennessee,68,49.599999999999994,51.5,56.25
2025,Nevada,San José State,65,55.7,49.5,52.5
2025,UL Monroe,South Alabama,40,53.099999999999994,49.5,51.5
2025,Southern Miss,Texas State,55,58.199999999999996,65.5,64.75
2025,Miami,NC State,48,62.45,54.5,55.25
2025,East Carolina,Memphis,58,61.550000000000004,57.0,60.5
2025,Tulane,Florida Atlantic,59,56.45,60.5,63.0
2025,Tennessee,New Mexico State,51,51.550000000000004,60.0,61.5
2025,Wake Forest,North Carolina,40,57.7,37.5,39.0
2025,Florida International,Liberty,61,53.3,51.5,54.0
2025,Georgia Southern,Coastal Carolina,85,57.75,59.5,57.75
2025,UNLV,Utah State,55,63.85,68.5,70.5
2025,Baylor,Utah,83,50.25,60.5,60.5
2025,Washington,Purdue,62,51.25,51.5,53.75
2025,Ole Miss,Florida,58,50.650000000000006,53.5,52.75
2025,Ohio State,UCLA,58,46.65,46.5,48.5
2025,Florida State,Virginia Tech,48,49.55,55.0,54.5
2025,Georgia,Texas,45,49.8,50.5,49.5
2025,Missouri,Mississippi State,76,54.550000000000004,50.5,51.5
2025,Jacksonville State,Kennesaw State,61,51.2,56.0,51.5
