season,team,conference,off_ppa,off_successRate,off_explosiveness,off_havoc_total,off_lineYards,off_stuffRate,def_ppa,def_successRate,def_explosiveness,def_havoc_total,def_lineYards,def_stuffRate,net_ppa,net_successRate,net_havoc,sp_rating,sp_ranking,sp_off_rating,sp_def_rating,sp_st_rating,ret_percentPPA,ret_usage,recruit_rank,recruit_points,talent,games,wins,losses,win_pct,avg_margin,ats_games,ats_cover_pct
2022,Washington State,Pac-12,0.13153167675118219,0.41725768321513,1.258794564730348,0.191,2.979807692307692,0.21474358974358973,0.1438698817328406,0.4184476940382452,1.2889240161098896,0.177,3.014609571788413,0.20151133501259447,-0.012338204981658413,-0.0011900108231152062,-0.014000000000000012,9.5,37.0,25.1,16.7,1.1,0.079,0.088,60.0,175.48,570.94,13.0,7.0,6.0,0.5384615384615384,3.1538461538461537,13.0,0.6153846153846154
2022,West Virginia,Big 12,0.21014618076107067,0.4417808219178082,1.226795978112787,0.151,3.084,0.1811764705882353,0.19456787467812992,0.4343558282208589,1.3162644004908346,0.147,3.045073891625616,0.1896551724137931,0.015578306082940752,0.007424993696949322,-0.0040000000000000036,2.4,63.0,36.3,34.5,0.6,0.186,0.219,35.0,209.05,662.57,12.0,5.0,7.0,0.4166666666666667,-2.3333333333333335,12.0,0.5
2022,Western Kentucky,Conference USA,0.25718745837743734,0.4484536082474227,1.361709469155568,0.157,3.257795698924731,0.13709677419354838,0.08683044544984965,0.4236760124610592,1.1253716074977216,0.157,3.2274891774891774,0.15367965367965367,0.1703570129275877,0.024777595786363515,0.0,1.7,65.0,31.3,30.1,0.5,0.307,0.287,94.0,129.6,495.64,14.0,9.0,5.0,0.6428571428571429,13.0,14.0,0.6428571428571429
2022,Western Michigan,Mid-American,0.0414505446134982,0.3418918918918919,1.2552705545942897,0.234,2.8439276485788114,0.17571059431524547,0.13225954707105134,0.4361413043478261,1.1422913119720515,0.208,3.1511688311688313,0.13766233766233765,-0.09080900245755313,-0.09424941245593421,-0.026000000000000023,-17.3,120.0,11.2,27.3,-1.1,0.315,0.396,105.0,119.04,449.89,12.0,5.0,7.0,0.4166666666666667,-5.083333333333333,12.0,0.5
2022,Wisconsin,Big Ten,0.18285401122196518,0.421760391198044,1.260476176076306,0.138,3.053731343283582,0.16417910447761194,0.07447873366350409,0.3706896551724138,1.2042734890351896,0.175,2.6339901477832512,0.22167487684729065,0.10837527755846109,0.05107073602563017,0.03699999999999998,8.3,42.0,25.7,17.1,-0.4,0.673,0.799,44.0,194.42,744.44,13.0,7.0,6.0,0.5384615384615384,6.076923076923077,13.0,0.46153846153846156
2022,Wyoming,Mountain West,0.09021901366019643,0.4,1.1378531689509481,0.153,3.241137855579869,0.16411378555798686,0.1507311762187754,0.412348401323043,1.1995454968907349,0.141,3.4117913832199545,0.1292517006802721,-0.06051216255857898,-0.01234840132304299,-0.01200000000000001,-10.8,100.0,14.9,26.2,0.5,0.225,0.228,93.0,133.87,292.03,13.0,7.0,6.0,0.5384615384615384,-2.6923076923076925,13.0,0.5
2023,Air Force,Mountain West,0.259792209334,0.4589963280293758,1.131756239692916,0.099,3.47624466571835,0.10099573257467995,0.11875855132896204,0.4022038567493113,1.1760334213599473,0.158,2.722316384180791,0.1807909604519774,0.14103365800503795,0.05679247128006448,0.059,5.9,44.0,25.6,20.9,1.2,0.358,0.267,104.0,130.58,0.0,13.0,9.0,4.0,0.6923076923076923,9.692307692307692,13.0,0.4166666666666667
2023,Akron,Mid-American,0.029494453445514667,0.3692098092643052,1.1316301649093787,0.181,2.7482517482517483,0.15034965034965034,0.13401608921068825,0.3978779840848806,1.3405261244503102,0.144,3.0103194103194104,0.1597051597051597,-0.10452163576517358,-0.02866817482057543,-0.037000000000000005,-21.6,130.0,10.5,30.1,-2.0,0.727,0.761,109.0,121.18,445.02,12.0,2.0,10.0,0.16666666666666666,-11.75,12.0,0.5
2023,Alabama,SEC,0.2757753099397616,0.44721906923950056,1.3430921735923447,0.156,3.2405882352941178,0.1411764705882353,0.11626456129971678,0.35079726651480636,1.3286169505300354,0.185,2.946420323325635,0.15242494226327943,0.15951074864004483,0.0964218027246942,0.028999999999999998,23.1,7.0,36.8,15.6,2.0,0.423,0.409,1.0,328.0,1015.43,14.0,12.0,2.0,0.8571428571428571,15.0,14.0,0.6428571428571429
2023,App State,Sun Belt,0.2319844756423264,0.4548223350253807,1.293834095969809,0.161,3.152641878669276,0.17025440313111545,0.17288116517941368,0.42464246424642466,1.2636825810928498,0.18,3.330263157894737,0.15570175438596492,0.05910331046291273,0.030179870778956064,0.01899999999999999,3.8,52.0,33.5,30.7,0.9,0.474,0.392,80.0,161.99,517.56,14.0,9.0,5.0,0.6428571428571429,6.214285714285714,14.0,0.46153846153846156
2023,Arizona,Pac-12,0.31512781789759353,0.5023419203747073,1.2757875868389996,0.16,3.173045822102426,0.20485175202156333,0.12410007651582952,0.4114149821640904,1.2266764202632494,0.18,3.0257731958762886,0.19845360824742267,0.191027741381764,0.09092693821061687,0.01999999999999999,14.1,18.0,37.3,23.1,-0.2,0.846,0.924,40.0,204.72,687.01,13.0,10.0,3.0,0.7692307692307693,13.538461538461538,13.0,0.8461538461538461
2023,Arizona State,Pac-12,0.10449721210160809,0.373134328358209,1.2299916351428202,0.18,3.2471264367816093,0.1235632183908046,0.24607156903298125,0.4557124518613607,1.2543414448131485,0.164,3.3368571428571427,0.13142857142857142,-0.14157435693137316,-0.08257812350315175,-0.015999999999999986,-11.3,107.0,20.2,29.9,-1.6,0.612,0.411,44.0,201.23,681.32,12.0,3.0,9.0,0.25,-14.083333333333334,12.0,0.5
2023,Arkansas,SEC,0.16033153843218506,0.39523212045169387,1.2534616272116843,0.196,3.236111111111111,0.13194444444444445,0.12351423801091435,0.4050464807436919,1.2781736855530856,0.181,3.060635696821516,0.17114914425427874,0.03681730042127071,-0.009814360291998003,-0.015000000000000013,3.5,54.0,28.3,26.6,1.8,0.581,0.777,22.0,228.3,730.93,12.0,4.0,8.0,0.3333333333333333,-1.3333333333333333,12.0,0.4166666666666667
2023,Arkansas State,Sun Belt,0.1437541643836602,0.4036363636363636,1.351242872097964,0.166,3.056440281030445,0.18032786885245902,0.22778168314281327,0.4296536796536797,1.2888075171898519,0.158,2.9813025210084034,0.17016806722689076,-0.08402751875915307,-0.02601731601731605,-0.008000000000000007,-6.3,84.0,25.8,32.8,0.7,0.179,0.221,74.0,168.05,487.4,13.0,6.0,7.0,0.46153846153846156,-3.3076923076923075,13.0,0.5
2023,Army,FBS Independents,0.1234607374922563,0.4117647058823529,1.0744252431091366,0.128,3.400357142857143,0.1125,0.22314766420406945,0.4587280108254398,1.1883624184844546,0.127,3.4569007263922518,0.13317191283292978,-0.09968692671181315,-0.04696330494308687,-0.0010000000000000009,-4.0,79.0,18.4,22.5,0.1,0.5,0.485,118.0,110.02,0.0,12.0,6.0,6.0,0.5,-0.5833333333333334,12.0,0.45454545454545453
2023,Auburn,SEC,0.16188562039252366,0.42926239419588874,1.2242903988804443,0.174,3.1512605042016806,0.18067226890756302,0.1351153754075344,0.4007352941176471,1.2714710210142246,0.181,2.960324825986079,0.18097447795823665,0.026770244984989255,0.028527100078241663,0.007000000000000006,7.6,36.0,26.4,20.1,1.3,0.787,0.657,18.0,242.9,770.94,13.0,6.0,7.0,0.46153846153846156,3.5384615384615383,13.0,0.46153846153846156
2023,BYU,Big 12,0.0467824703888412,0.36253369272237196,1.329680729513003,0.208,3.075449101796407,0.1437125748502994,0.20175304061642677,0.43200962695547535,1.2838528693673235,0.146,3.2928057553956833,0.15587529976019185,-0.15497057022758556,-0.06947593423310339,-0.062,-3.3,76.0,25.3,30.3,1.7,0.294,0.225,66.0,179.88,576.25,12.0,5.0,7.0,0.4166666666666667,-6.75,12.0,0.4166666666666667
2023,Ball State,Mid-American,0.11869410223572009,0.3968871595330739,1.123669601821064,0.167,3.2453125,0.12723214285714285,0.15711572024858964,0.4116022099447514,1.20991964077846,0.164,3.028323699421965,0.15606936416184972,-0.03842161801286954,-0.014715050411677477,-0.0030000000000000027,-14.9,118.0,12.6,26.3,-1.1,0.262,0.145,108.0,126.78,403.54,12.0,4.0,8.0,0.3333333333333333,-6.166666666666667,12.0,0.6363636363636364
2023,Baylor,Big 12,0.13269670132455275,0.3959810874704492,1.28131376070525,0.178,3.015223097112861,0.16535433070866143,0.2750062286435695,0.4535809018567639,1.3538943259132126,0.166,3.240677966101695,0.19128329297820823,-0.14230952731901675,-0.05759981438631473,-0.011999999999999983,-8.3,97.0,24.5,32.6,-0.2,0.645,0.691,35.0,210.79,678.0,12.0,3.0,9.0,0.25,-10.25,12.0,0.2727272727272727
2023,Boise State,Mountain West,0.23699554079551613,0.4662309368191721,1.250945959175094,0.141,3.4294776119402983,0.15671641791044777,0.18250010658742305,0.40503432494279173,1.3501384613873586,0.171,3.0100244498777506,0.18581907090464547,0.05449543420809308,0.06119661187638037,0.030000000000000027,5.9,44.0,32.7,28.2,1.4,0.921,0.857,67.0,179.7,579.88,14.0,8.0,6.0,0.5714285714285714,6.571428571428571,14.0,0.5714285714285714
2023,Boston College,ACC,0.20034408073738375,0.42099447513812155,1.2783662870966934,0.136,3.312406015037594,0.15413533834586465,0.23394709051676624,0.425531914893617,1.351851868374557,0.129,3.0376651982378857,0.16519823788546256,-0.03360300977938249,-0.004537439755495476,-0.007000000000000006,-5.9,83.0,22.2,27.6,-0.5,0.388,0.593,61.0,185.3,650.23,13.0,7.0,6.0,0.5384615384615384,-3.4615384615384617,13.0,0.38461538461538464
2023,Bowling Green,Mid-American,0.17907456973488398,0.4174252275682705,1.314994812715141,0.194,3.1566326530612243,0.1760204081632653,0.12575873893108508,0.4183168316831683,1.1980661740451648,0.178,3.283181818181818,0.1,0.0533158308037989,-0.0008916041148978038,-0.016000000000000014,-7.8,94.0,21.5,27.4,-1.8,0.299,0.465,119.0,103.84,397.62,13.0,7.0,6.0,0.5384615384615384,2.1538461538461537,13.0,0.6153846153846154
2023,Buffalo,Mid-American,0.04997021396898301,0.38259833134684146,1.180513609861844,0.166,2.801670644391408,0.1909307875894988,0.13271478074489623,0.3918741808650065,1.3031902826706327,0.17,2.790291262135922,0.2087378640776699,-0.08274456677591321,-0.009275849518165069,0.0040000000000000036,-15.2,119.0,15.3,29.5,-1.0,0.575,0.791,84.0,160.65,296.09,12.0,3.0,9.0,0.25,-6.5,12.0,0.4166666666666667
2023,California,Pac-12,0.1797125848569434,0.4117647058823529,1.2485598591897755,0.173,3.318736842105263,0.14105263157894737,0.2064570849087535,0.4481283422459893,1.2520964604507407,0.159,2.964976958525346,0.16129032258064516,-0.02674450005181009,-0.036363636363636376,-0.013999999999999985,-0.1,67.0,30.6,28.7,-2.0,0.443,0.34,79.0,162.74,681.14,13.0,6.0,7.0,0.46153846153846156,-2.5384615384615383,13.0,0.46153846153846156
2023,Central Michigan,Mid-American,0.13934396907787558,0.3979328165374677,1.2566686577566406,0.148,3.299290780141844,0.13947990543735225,0.29758616475183,0.4489528795811518,1.3123957369458188,0.147,3.325319693094629,0.14066496163682865,-0.1582421956739544,-0.051020063043684116,-0.0010000000000000009,-19.1,126.0,16.8,34.0,-1.9,0.358,0.323,91.0,153.75,332.64,12.0,5.0,7.0,0.4166666666666667,-7.916666666666667,12.0,0.25
2023,Charlotte,American Athletic,0.03619145224363386,0.3440721649484536,1.312947295361951,0.177,2.7903529411764705,0.22588235294117648,0.15373896583465255,0.4063745019920319,1.2729913360555973,0.147,2.9769607843137256,0.19607843137254902,-0.11754751359101868,-0.06230233704357829,-0.03,-21.4,129.0,14.8,34.4,-1.8,0.144,0.222,129.0,69.14,554.96,12.0,3.0,9.0,0.25,-11.083333333333334,12.0,0.5
2023,Cincinnati,Big 12,0.20460639903689767,0.43815028901734104,1.247022974588038,0.15,3.36694045174538,0.1457905544147844,0.29119614118529497,0.4215686274509804,1.4801293833806541,0.186,3.0994652406417114,0.22192513368983957,-0.08658974214839729,0.01658166156636065,0.036000000000000004,-6.8,87.0,21.3,28.3,0.2,0.067,0.261,75.0,167.89,663.68,12.0,3.0,9.0,0.25,-5.916666666666667,12.0,0.3333333333333333
2023,Clemson,ACC,0.12859900262524576,0.4536187563710499,1.0388328454406999,0.17,3.247950819672131,0.13524590163934427,0.04851569619142424,0.33163913595933925,1.3451521389449397,0.235,2.8905555555555558,0.15,0.08008330643382153,0.12197962041171068,0.06499999999999997,10.5,22.0,29.3,19.0,0.2,0.551,0.505,11.0,273.39,917.88,13.0,9.0,4.0,0.6923076923076923,8.76923076923077,13.0,0.46153846153846156
2023,Coastal Carolina,Sun Belt,0.2124222973694791,0.4171494785631518,1.3527326321107311,0.146,2.9107798165137617,0.21100917431192662,0.1541946113501982,0.4411764705882353,1.1936582162255716,0.159,3.377702702702703,0.14414414414414414,0.05822768601928088,-0.02402699202508346,0.013000000000000012,-1.2,68.0,27.6,27.2,-1.6,0.915,0.893,114.0,113.66,515.69,13.0,8.0,5.0,0.6153846153846154,3.8461538461538463,13.0,0.6923076923076923
2023,Colorado,Pac-12,0.168755547858215,0.41615667074663404,1.2929251412052798,0.173,3.14,0.14333333333333334,0.2542556629580887,0.468384074941452,1.2416879835566499,0.155,3.0903301886792454,0.18160377358490565,-0.08550011509987371,-0.05222740419481797,-0.017999999999999988,-4.9,81.0,29.6,34.4,-0.1,0.077,0.13,29.0,219.75,711.87,12.0,4.0,8.0,0.3333333333333333,-6.666666666666667,12.0,0.5833333333333334
2023,Colorado State,Mountain West,0.1493882342774091,0.4183796856106409,1.1996286174688526,0.149,2.669158878504673,0.20249221183800623,0.1773586623403181,0.43155452436194897,1.2062771848087843,0.159,3.0331111111111113,0.18888888888888888,-0.027970428062909003,-0.013174838751308093,0.010000000000000009,-8.9,98.0,21.9,32.0,1.2,0.92,0.825,70.0,176.09,413.96,12.0,5.0,7.0,0.4166666666666667,-3.5,11.0,0.36363636363636365
2023,Duke,ACC,0.1850632559196354,0.4140127388535032,1.2433587650396947,0.148,3.045130641330166,0.19239904988123516,0.12397673429209576,0.424971363115693,1.133599941540267,0.176,3.0579310344827584,0.17471264367816092,0.06108652162753965,-0.010958624262189798,0.027999999999999997,9.4,29.0,27.3,19.5,1.5,0.989,0.991,56.0,191.8,620.9,13.0,8.0,5.0,0.6153846153846154,7.923076923076923,13.0,0.5384615384615384
2023,East Carolina,American Athletic,0.015617281662271627,0.3425196850393701,1.2096101479876935,0.194,2.8303977272727274,0.17045454545454544,0.12501616103625388,0.33989501312335957,1.513582134586057,0.197,2.390818858560794,0.24069478908188585,-0.10939887937398225,0.0026246719160105125,0.0030000000000000027,-12.8,111.0,15.4,28.1,-0.1,0.088,0.209,65.0,180.54,563.94,12.0,2.0,10.0,0.16666666666666666,-5.083333333333333,12.0,0.4166666666666667
2023,Eastern Michigan,Mid-American,0.05024566076904901,0.3595360824742268,1.1285754233926937,0.207,3.0017811704834605,0.15776081424936386,0.17063990355716582,0.4297142857142857,1.2046711261192968,0.157,3.446406570841889,0.13963039014373715,-0.1203942427881168,-0.07017820324005891,-0.04999999999999999,-12.3,109.0,13.0,26.8,1.5,0.503,0.536,87.0,158.7,377.07,13.0,6.0,7.0,0.46153846153846156,-7.153846153846154,13.0,0.46153846153846156
2023,Florida,SEC,0.27105348717080135,0.4425,1.3002376254188899,0.164,3.1212435233160623,0.18393782383419688,0.2318816313363388,0.37926136363636365,1.5500177911966724,0.159,2.9442896935933147,0.181058495821727,0.03917185583446256,0.06323863636363636,-0.0050000000000000044,6.8,41.0,31.1,26.0,1.7,0.367,0.438,13.0,271.43,845.29,12.0,5.0,7.0,0.4166666666666667,0.8333333333333334,12.0,0.3333333333333333
2023,Florida Atlantic,American Athletic,0.11818358228839516,0.3935064935064935,1.248231628667209,0.203,3.2588757396449703,0.1301775147928994,0.16975452463965998,0.42630385487528344,1.1967107990045238,0.15,3.249665924276169,0.12026726057906459,-0.05157094235126482,-0.03279736136878991,-0.05300000000000002,-9.4,100.0,19.8,27.9,-1.2,0.446,0.442,82.0,161.44,582.59,12.0,4.0,8.0,0.3333333333333333,-1.75,12.0,0.4166666666666667
2023,Florida International,Conference USA,0.05699127893049557,0.35918367346938773,1.2705538284373752,0.206,2.6424615384615384,0.2276923076923077,0.16336618873365383,0.4092526690391459,1.3117496103703514,0.127,3.069315673289183,0.18101545253863136,-0.10637490980315825,-0.05006899556975819,-0.07899999999999999,-21.2,128.0,16.0,35.6,-1.6,0.68,0.78,95.0,147.71,487.5,12.0,4.0,8.0,0.3333333333333333,-11.75,12.0,0.4166666666666667
2023,Florida State,ACC,0.21854735737884198,0.4125560538116592,1.4236153750482725,0.159,2.6385844748858447,0.20319634703196346,0.07223901410463007,0.3644251626898048,1.2590275326295581,0.218,2.808119658119658,0.202991452991453,0.1463083432742119,0.048130891121854424,0.059,19.4,9.0,34.1,16.5,1.8,0.785,0.792,19.0,237.15,765.33,14.0,13.0,1.0,0.9285714285714286,15.285714285714286,13.0,0.6153846153846154
2023,Fresno State,Mountain West,0.197817209312991,0.4244851258581236,1.3055061254470364,0.145,2.9427299703264094,0.19584569732937684,0.15567617708892165,0.4074074074074074,1.2574219932698976,0.158,3.0780383795309167,0.18550106609808104,0.04214103222406934,0.017077718450716206,0.013000000000000012,2.5,60.0,28.9,27.9,1.5,0.171,0.261,83.0,161.0,555.3,13.0,9.0,4.0,0.6923076923076923,7.0,13.0,0.38461538461538464
2023,Georgia,SEC,0.3987880814588188,0.5256544502617801,1.2475783051671294,0.128,3.3663265306122447,0.15918367346938775,0.07276605724525143,0.3755924170616114,1.2197492358181592,0.171,2.9411764705882355,0.19948849104859334,0.32602202421356735,0.15006203320016875,0.04300000000000001,31.2,2.0,41.5,12.2,1.9,0.43,0.446,2.0,315.68,977.87,14.0,13.0,1.0,0.9285714285714286,24.5,14.0,0.38461538461538464
2023,Georgia Southern,Sun Belt,0.17267776406700316,0.4528101802757158,1.2070329335654117,0.172,3.010115606936416,0.19653179190751446,0.2255143562342277,0.4377224199288256,1.2806848525678696,0.221,2.9724941724941725,0.19347319347319347,-0.05283659216722453,0.015087760346890189,0.049000000000000016,-5.2,82.0,30.8,36.5,0.5,0.454,0.375,101.0,131.86,416.69,13.0,6.0,7.0,0.46153846153846156,-0.3076923076923077,13.0,0.3076923076923077
2023,Georgia State,Sun Belt,0.16783645184394227,0.4160919540229885,1.2978694225887415,0.162,2.868916155419223,0.17791411042944785,0.21125004471927072,0.4238258877434135,1.3558256802749007,0.152,3.062227602905569,0.19612590799031476,-0.04341359287532845,-0.007733933720425024,-0.010000000000000009,-6.8,87.0,28.2,33.3,-1.7,0.688,0.669,116.0,111.43,499.67,13.0,7.0,6.0,0.5384615384615384,-2.8461538461538463,13.0,0.5384615384615384
2023,Georgia Tech,ACC,0.24673905917160802,0.4469078179696616,1.3193864298506597,0.141,3.4275268817204303,0.14408602150537633,0.2400076667852826,0.46621621621621623,1.203084014395896,0.154,3.5800788954635108,0.1341222879684418,0.006731392386325419,-0.019308398246554614,0.013000000000000012,0.3,65.0,29.4,29.1,0.1,0.366,0.382,62.0,185.2,710.85,13.0,7.0,6.0,0.5384615384615384,1.6153846153846154,13.0,0.6153846153846154
2023,Hawai'i,Mountain West,0.11373210483975742,0.4085005903187721,1.2899631287300262,0.178,2.7770318021201414,0.21908127208480566,0.21784437202912352,0.42606516290726815,1.3332053752768545,0.163,3.099344978165939,0.18777292576419213,-0.1041122671893661,-0.01756457258849603,-0.014999999999999986,-16.4,123.0,19.4,35.7,-0.1,0.627,0.67,117.0,111.34,407.77,13.0,5.0,8.0,0.38461538461538464,-10.846153846153847,13.0,0.38461538461538464
2023,Houston,Big 12,0.12172237028972958,0.3968462549277267,1.2964831850971414,0.142,3.0230529595015576,0.19937694704049844,0.24559847153497283,0.45593419506462984,1.2651120720583107,0.128,3.1497727272727274,0.16818181818181818,-0.12387610124524324,-0.05908794013690316,-0.013999999999999985,-7.8,94.0,25.6,32.2,-1.2,0.234,0.269,55.0,191.97,670.25,12.0,4.0,8.0,0.3333333333333333,-7.833333333333333,12.0,0.5
2023,Illinois,Big Ten,0.18908520518695499,0.4519350811485643,1.1808680424289835,0.201,3.3410614525139666,0.1340782122905028,0.1695136532449089,0.4410377358490566,1.127489753982135,0.152,3.2789473684210524,0.15331807780320367,0.019571551942046073,0.0108973452995077,-0.049000000000000016,-2.5,75.0,21.6,24.1,-0.1,0.321,0.268,38.0,205.64,630.95,12.0,5.0,7.0,0.4166666666666667,-4.916666666666667,12.0,0.25
2023,Indiana,Big Ten,0.11740461646198327,0.4140127388535032,1.1691613570249768,0.169,3.294987468671679,0.12030075187969924,0.24277641141435985,0.4609571788413098,1.202173332645455,0.166,3.244124700239808,0.15587529976019185,-0.12537179495237658,-0.04694443998780662,-0.0030000000000000027,-7.4,92.0,19.6,27.2,0.3,0.358,0.345,69.0,177.6,677.57,12.0,3.0,9.0,0.25,-7.75,12.0,0.5833333333333334
2023,Iowa,Big Ten,-0.06617600793550606,0.3285024154589372,1.0665820872323055,0.197,2.503736263736264,0.20659340659340658,0.003379338371001125,0.35196687370600416,1.0639526293055805,0.157,2.891845493562232,0.14163090128755365,-0.06955534630650718,-0.023464458247066944,-0.04000000000000001,5.8,46.0,13.8,9.3,1.3,0.409,0.426,41.0,204.36,692.62,14.0,10.0,4.0,0.7142857142857143,0.6428571428571429,14.0,0.42857142857142855
2023,Iowa State,Big 12,0.17328851711831014,0.35771276595744683,1.5459962643484293,0.156,2.36775956284153,0.2677595628415301,0.12046792087266064,0.3971078976640712,1.2530107962585633,0.165,2.8666666666666667,0.19444444444444445,0.0528205962456495,-0.03939513170662434,0.009000000000000008,7.5,37.0,26.4,20.1,1.1,0.638,0.687,42.0,204.14,638.87,13.0,7.0,6.0,0.5384615384615384,3.4615384615384617,13.0,0.5384615384615384
2023,Jacksonville State,Conference USA,0.10130574129181982,0.41935483870967744,1.1539905071591345,0.156,2.9656050955414015,0.18312101910828024,0.046175496027709435,0.351380042462845,1.291605200598728,0.176,2.4075156576200416,0.22755741127348644,0.05513024526411039,0.06797479624683245,0.01999999999999999,-1.6,70.0,24.8,25.9,-0.6,,,163.0,13.85,227.27,13.0,9.0,4.0,0.6923076923076923,9.0,13.0,0.7692307692307693
2023,James Madison,Sun Belt,0.2280994721322109,0.4635838150289017,1.2225049518495978,0.18,2.69066985645933,0.23205741626794257,0.06029520324534408,0.33643771827706637,1.4474820260893455,0.243,2.274864864864865,0.25675675675675674,0.16780426888686684,0.12714609675183536,0.063,11.8,20.0,34.6,23.7,1.0,0.109,0.321,149.0,25.85,196.53,13.0,11.0,2.0,0.8461538461538461,14.615384615384615,13.0,0.6153846153846154
2023,Kansas,Big 12,0.3840776576910114,0.4857496902106567,1.383478730517816,0.149,3.4229166666666666,0.13541666666666666,0.1973712029215347,0.447831184056272,1.2158303784442235,0.166,3.2455357142857144,0.11160714285714286,0.18670645476947667,0.037918506154384746,0.017000000000000015,9.9,25.0,35.6,26.1,0.4,1.003,0.937,73.0,169.88,632.68,13.0,9.0,4.0,0.6923076923076923,8.23076923076923,13.0,0.6153846153846154
2023,Kansas State,Big 12,0.2565680993444015,0.46499477533960293,1.2347678912734978,0.126,3.244941634241245,0.17898832684824903,0.11391420631425023,0.37544696066746125,1.4047969699930016,0.18,2.8127320954907162,0.23607427055702918,0.14265389303015127,0.08954781467214168,0.05399999999999999,16.2,14.0,38.9,21.8,-0.8,0.49,0.369,33.0,212.31,616.0,13.0,9.0,4.0,0.6923076923076923,16.076923076923077,13.0,0.6923076923076923
2023,Kent State,Mid-American,0.02999909601713754,0.3422818791946309,1.2752862884904177,0.189,2.8614035087719296,0.16541353383458646,0.28523066239619643,0.4463130659767141,1.3291128336442357,0.128,3.1766146993318487,0.1514476614699332,-0.2552315663790589,-0.10403118678208323,-0.061,-26.3,133.0,8.2,34.8,0.3,0.074,0.117,123.0,81.64,373.33,12.0,1.0,11.0,0.08333333333333333,-19.916666666666668,12.0,0.25
2023,Kentucky,SEC,0.2081123166805793,0.3954802259887006,1.4502522394310622,0.195,2.8498422712933755,0.22082018927444794,0.1479446109425752,0.4352806414662085,1.1458508181876716,0.162,2.8443645083932854,0.2038369304556355,0.06016770573800412,-0.0398004154775079,-0.033,10.5,22.0,31.6,22.2,1.1,0.481,0.417,32.0,212.42,740.54,13.0,7.0,6.0,0.5384615384615384,3.230769230769231,13.0,0.5384615384615384
2023,LSU,SEC,0.4830027207472129,0.558252427184466,1.3501756047952114,0.106,3.72636815920398,0.11442786069651742,0.2749162478133755,0.4379977246871445,1.375195344458471,0.159,3.245138888888889,0.13657407407407407,0.20808647293383742,0.12025470249732151,0.053000000000000005,19.1,11.0,44.6,25.0,-0.5,0.845,0.888,6.0,288.7,899.31,13.0,10.0,3.0,0.7692307692307693,17.53846153846154,13.0,0.6153846153846154
2023,Liberty,Conference USA,0.3309282284274,0.51875,1.1822618670078333,0.086,3.684769230769231,0.13230769230769232,0.16045382349885015,0.4192825112107623,1.3024315520370118,0.191,3.0171503957783643,0.19261213720316622,0.17047440492854984,0.09946748878923772,0.10500000000000001,8.0,33.0,36.2,26.3,-1.9,0.448,0.544,111.0,120.52,330.29,14.0,13.0,1.0,0.9285714285714286,14.0,14.0,0.6428571428571429
2023,Louisiana,Sun Belt,0.20640857277127564,0.4581818181818182,1.2119608379044817,0.165,3.2671910112359552,0.16179775280898875,0.16448499096983948,0.44831223628691985,1.110513432526911,0.155,3.345353159851301,0.10966542750929369,0.041923581801436155,0.009869581894898338,-0.010000000000000009,0.4,63.0,32.4,33.1,1.1,0.647,0.744,89.0,155.69,475.45,13.0,6.0,7.0,0.46153846153846156,3.5384615384615383,13.0,0.38461538461538464
2023,Louisiana Tech,Conference USA,0.11355889608530596,0.4083438685208597,1.2769069761585794,0.178,2.6873949579831935,0.20728291316526612,0.21191881442897734,0.41849148418491483,1.3897108002573328,0.153,3.111065573770492,0.17008196721311475,-0.09835991834367137,-0.010147615664055143,-0.024999999999999994,-12.9,112.0,22.1,36.0,1.0,0.392,0.445,77.0,163.34,433.72,12.0,3.0,9.0,0.25,-7.5,12.0,0.25
2023,Louisville,ACC,0.22733961942184358,0.4843581445523193,1.182934620558003,0.152,3.090342052313883,0.1891348088531187,0.07408947586758041,0.35722819593787336,1.4124396898971516,0.177,2.4512886597938146,0.2345360824742268,0.15325014355426317,0.12712994861444593,0.024999999999999994,8.0,33.0,30.1,22.3,0.2,0.231,0.395,31.0,217.99,744.16,14.0,10.0,4.0,0.7142857142857143,9.428571428571429,14.0,0.42857142857142855
2023,Marshall,Sun Belt,0.10934757313104213,0.3851508120649652,1.2749954496133107,0.196,2.6236585365853657,0.2146341463414634,0.12609890931842746,0.37755102040816324,1.4063766254450492,0.181,2.8217798594847774,0.1873536299765808,-0.016751336187385335,0.0075997916568019686,-0.015000000000000013,-9.0,99.0,24.4,31.5,-1.8,0.468,0.481,125.0,77.8,478.59,13.0,6.0,7.0,0.46153846153846156,-5.923076923076923,13.0,0.3076923076923077
2023,Maryland,Big Ten,0.19569988760545853,0.4372037914691943,1.2616198027303704,0.177,3.069187675070028,0.1568627450980392,0.10443157451345511,0.4067796610169492,1.143514375309212,0.156,3.1425,0.13636363636363635,0.09126831309200342,0.030424130452245124,-0.02099999999999999,11.0,21.0,28.3,17.6,0.4,0.784,0.88,36.0,206.46,685.75,13.0,8.0,5.0,0.6153846153846154,7.230769230769231,13.0,0.5384615384615384
